MAC Address,Device Type
80-BE-28-DD-66-47,A_1
DC-AE-E0-07-CD-6C,B_2
BC-D8-C9-45-33-A2,A_1
53-82-6F-C2-EB-91,D_4
FD-F3-31-BE-0E-BA,A_1
FF-32-A1-BB-CE-FD,C_3
8F-45-42-3E-A0-DB,A_1
8B-E1-0E-E6-FE-E1,C_3
8D-EC-A2-03-F6-AA,D_4
5A-A5-75-01-C3-14,C_3
31-68-9F-8C-B4-30,B_2
08-B5-C7-83-29-4E,D_4
20-79-A2-88-E9-4B,D_4
7E-E4-D2-94-51-B4,A_1
11-A0-F2-80-41-04,C_3
A4-BF-C1-F5-FB-6E,C_3
27-95-D4-53-3D-DE,D_4
BA-A4-16-D2-97-99,B_2
30-20-A7-F0-02-E2,C_3
28-A1-DE-1C-81-F8,B_2
A9-4A-3D-A0-03-CB,C_3
0E-DC-77-E0-DD-2D,A_1
BF-1C-18-45-64-F4,C_3
22-4D-C6-B0-E5-C2,D_4
B1-76-46-94-30-06,B_2
98-DB-D5-DC-27-72,A_1
43-C1-7A-BE-15-3E,A_1
60-80-84-2E-BE-90,A_1
04-F6-E7-31-3D-BB,A_1
8F-AE-15-94-C1-BA,D_4
5F-63-A7-2A-83-F9,D_4
C9-A9-BC-CE-5A-E2,B_2
A4-F6-E6-3A-07-1D,A_1
15-C4-C8-C9-33-12,B_2
0D-D8-D6-90-85-DF,B_2
2A-77-20-2C-78-89,C_3
24-4A-2B-1D-2E-5B,C_3
90-15-5B-98-34-63,A_1
6C-4C-70-AC-C5-10,D_4
BB-2D-0A-0B-2C-DB,D_4
4A-57-2A-45-72-39,C_3
14-78-F5-E2-A7-6E,B_2
1E-21-7D-0B-AF-ED,B_2
95-60-C0-24-E3-02,D_4
45-EB-C8-5C-E0-82,D_4
E3-90-A1-97-54-3D,C_3
F8-74-62-AE-DE-9E,A_1
C4-F7-29-B6-90-C1,A_1
FD-70-E3-01-CA-D3,B_2
FE-CD-76-A9-9F-C0,D_4
7B-10-DC-0B-29-BC,B_2
AF-A7-F7-D7-93-38,D_4
24-D6-B8-63-4E-61,B_2
D1-6D-BB-22-11-BA,A_1
1D-27-CE-9B-27-81,C_3
CA-6A-45-A1-04-58,B_2
D3-F7-D5-75-90-E0,C_3
33-86-66-93-E5-9E,C_3
5E-9E-AE-9F-6C-D5,D_4
4A-99-AF-54-11-E8,A_1
35-62-04-8F-BB-07,D_4
CF-02-FB-32-EF-F5,D_4
E9-AA-16-BC-3E-04,C_3
4D-B6-EA-2F-D5-61,A_1
D6-0C-3B-D8-1B-5A,A_1
0A-04-33-4F-1E-97,A_1
65-7D-A6-14-D2-3E,C_3
78-92-09-30-C0-BF,D_4
CC-12-8E-25-78-D2,B_2
B7-08-BD-88-4D-03,C_3
B4-E4-35-DB-5E-E6,A_1
0B-28-9E-CC-04-DC,B_2
A5-80-56-E7-53-43,A_1
D4-3F-12-11-98-3B,B_2
34-C8-83-59-E6-46,B_2
B7-3D-15-72-4B-54,C_3
55-7D-3F-91-C7-A5,D_4
B8-7A-97-82-98-8C,B_2
5B-85-11-5F-C3-37,C_3
0A-EF-58-47-A0-F3,C_3
35-FE-83-F4-2A-2A,C_3
EA-14-18-B7-8D-30,A_1
03-16-A8-B4-09-08,D_4
52-9D-87-B5-F1-DD,B_2
61-32-59-2C-1E-BA,B_2
E9-D1-CD-76-F5-00,C_3
2C-50-D8-F7-49-D9,A_1
AD-AA-D7-23-F8-AD,B_2
4F-51-08-90-A2-DB,B_2
80-71-5D-49-AA-A5,A_1
73-52-91-3A-F4-A2,C_3
5E-41-79-23-1B-FF,A_1
9A-44-2E-7D-8B-39,A_1
5F-6D-9F-1E-B3-5F,C_3
72-F8-99-F3-9F-B2,D_4
8A-D8-E2-C3-6A-3F,A_1
35-E5-52-71-7E-87,B_2
42-B3-0B-00-15-7C,A_1
54-3B-D0-03-D5-19,C_3
BD-45-37-0C-2E-07,D_4
C0-1B-96-19-87-B1,C_3
0B-44-77-85-21-E4,B_2
85-62-70-B4-04-E8,D_4
E9-C2-7E-F3-E5-C9,B_2
D1-BB-9D-35-DE-50,C_3
DF-C8-7B-88-4E-31,A_1
15-5A-2E-5F-AB-B6,C_3
E5-82-98-14-F6-92,D_4
0F-AB-3E-6A-AC-93,B_2
A6-FD-8B-93-E1-CA,B_2
C7-CD-C6-F0-1D-AF,A_1
96-C3-FE-4E-4F-41,A_1
72-89-05-E7-EA-AD,C_3
E7-AB-85-3F-7F-72,A_1
63-1D-3A-EF-86-D6,B_2
C2-F1-9E-CB-F2-87,A_1
70-4D-3F-65-87-09,A_1
BB-BA-9E-53-96-4F,C_3
24-92-DA-1E-06-B2,A_1
23-DF-65-7C-C2-C9,C_3
77-D0-CD-65-32-13,A_1
F4-E0-36-65-A7-B6,C_3
CC-3E-71-A3-4C-58,B_2
B2-62-8A-A5-F4-90,C_3
3A-82-48-F3-15-89,C_3
78-80-24-62-A5-1C,B_2
5B-BD-1B-F6-D3-B6,C_3
4E-85-9F-35-C0-E4,A_1
24-4D-B0-62-25-5B,D_4
2D-D5-28-BC-CE-0E,D_4
28-4C-07-45-DE-5C,D_4
D1-9C-69-4E-39-87,B_2
9B-B7-35-08-D1-F4,B_2
00-37-C5-9B-6E-E8,A_1
45-E2-4D-FC-FF-B0,A_1
6F-F2-1F-DA-47-FD,A_1
A9-19-75-06-40-FA,A_1
78-C2-81-E1-D5-E2,A_1
00-D8-0D-2D-C7-58,D_4
78-FF-17-D4-98-0D,D_4
80-DA-60-41-9B-74,D_4
7F-66-1D-D7-B8-5B,A_1
C5-FC-BE-AD-DC-43,B_2
72-9F-60-EF-8C-EC,B_2
EB-B8-AF-C2-54-13,B_2
4E-69-F1-83-9E-A3,B_2
A7-D6-34-F4-1F-D3,B_2
06-9B-41-7F-69-37,D_4
12-91-B1-17-D5-23,B_2
B5-FA-10-C0-46-90,C_3
FA-40-B6-3B-04-59,A_1
95-60-90-1F-78-AA,A_1
21-71-E1-70-3A-13,D_4
75-5A-A7-06-7C-AA,A_1
03-0A-31-99-22-3D,C_3
D4-31-D6-45-9E-A8,D_4
07-49-89-19-3D-92,D_4
E1-99-0D-0F-27-1B,D_4
6D-44-06-DA-60-E4,B_2
60-A6-29-12-91-33,B_2
0A-AF-60-05-33-96,C_3
AF-AB-1C-39-BA-B2,B_2
3C-9C-F0-52-5B-4A,D_4
35-F3-55-40-3C-7C,A_1
76-60-71-A8-2C-40,C_3
AA-8D-33-A0-4D-02,D_4
FD-A5-E8-FE-5E-84,C_3
A3-39-32-DF-99-BF,C_3
CF-B2-B5-FA-4A-FC,B_2
EC-3E-B5-1A-58-C0,C_3
A3-07-CD-1D-F5-9C,D_4
8F-59-B7-DB-F0-78,A_1
53-31-57-A1-80-19,C_3
88-AC-30-BC-31-BF,C_3
8E-5E-5A-34-CF-84,C_3
A4-1C-3D-CA-74-24,D_4
C4-97-CA-AA-65-B8,D_4
50-40-DA-55-D8-F8,A_1
F1-D0-C3-92-70-4B,D_4
32-83-4B-72-3A-46,A_1
81-74-18-CA-2F-30,C_3
8E-96-08-12-E7-29,B_2
27-BD-5C-F9-B0-B6,D_4
D4-5A-BC-4A-F8-44,C_3
C7-FC-F2-59-89-1F,B_2
EE-CE-C7-BF-D5-D0,B_2
0A-D2-51-96-58-EF,C_3
0B-7B-32-39-54-AD,A_1
FC-6A-F5-93-DE-01,B_2
78-D4-05-99-7F-BC,B_2
72-31-F0-35-20-3B,B_2
9B-0F-68-F8-E0-57,D_4
79-B8-74-3A-5D-5C,D_4
05-F2-C2-36-94-C1,B_2
44-1E-B5-DF-7C-3A,C_3
EF-74-3D-2B-C9-80,D_4
1E-E5-23-29-29-79,C_3
B0-52-73-BA-D6-B7,A_1
47-74-D3-7B-2E-42,C_3
5D-61-E1-36-8C-05,D_4
FC-69-64-B4-2A-33,A_1
75-3C-B3-7E-DD-91,C_3
A7-2F-B0-87-BF-64,B_2
C8-F8-7C-39-86-24,D_4
23-AB-A2-26-86-9B,A_1
28-39-AD-E6-B9-05,D_4
26-FF-CB-1B-B8-A3,A_1
75-1B-9D-4D-E2-D6,D_4
C8-9B-93-6E-16-72,D_4
BC-91-2E-C6-13-E8,B_2
7D-8C-21-64-77-41,D_4
A5-9E-37-05-3F-83,D_4
7A-D2-FE-E4-92-51,C_3
E6-77-70-EF-7F-9B,C_3
B2-2E-54-D6-DD-50,D_4
4B-4F-8D-71-7E-7C,D_4
33-99-F0-D3-47-1E,B_2
40-31-F3-9A-D2-B0,D_4
7B-57-E4-FD-4B-E4,C_3
B9-35-F5-79-ED-E4,B_2
29-51-95-2D-DE-44,D_4
37-5B-4E-8C-B2-A3,C_3
86-95-BD-2D-30-54,C_3
B4-69-91-19-BC-70,A_1
99-AD-A5-DB-CE-6F,C_3
EB-F6-5E-60-38-2D,D_4
DD-AB-53-CE-76-4F,D_4
77-D5-69-A0-26-E0,A_1
4B-0C-4A-FC-85-29,B_2
75-6F-61-D1-14-4F,D_4
A4-1D-85-94-95-25,B_2
BC-56-E5-98-CE-40,B_2
77-D0-8A-EC-80-98,D_4
DE-88-30-12-2F-44,A_1
47-FB-A3-A6-F6-50,D_4
17-B1-AF-00-7B-89,A_1
89-40-9C-9A-D6-88,A_1
3C-6B-6F-DD-C9-28,D_4
00-2D-A9-B4-B3-0A,C_3
FF-48-6F-82-DC-5C,B_2
B1-55-6B-FF-40-5E,A_1
37-51-E4-95-DB-AE,C_3
BE-B9-57-68-75-0F,A_1
2A-E3-19-C8-6F-EF,B_2
E3-94-5B-53-BE-A7,C_3
2F-A1-20-40-87-09,A_1
E6-AB-C5-8A-AA-9A,B_2
97-4D-8B-DE-9F-B0,B_2
B1-4D-BA-E7-F3-11,D_4
14-FA-E4-80-E7-0A,B_2
F3-62-68-37-06-2B,B_2
19-CF-B1-AF-6A-B4,B_2
F0-AB-97-F5-D9-4C,C_3
1F-78-DC-25-7A-A3,B_2
70-DC-9A-E8-D3-C9,C_3
44-36-4E-E4-60-04,D_4
1F-1F-00-03-1D-00,C_3
B7-D9-12-39-24-92,D_4
EA-6F-FC-D8-48-80,A_1
82-8B-2F-3C-43-2D,D_4
43-68-6C-2C-76-2A,C_3
1D-5E-1D-3A-EF-C7,C_3
09-3F-4D-CC-C3-B9,C_3
E9-9A-31-36-81-DE,B_2
CA-CA-96-B9-23-52,C_3
46-76-8B-04-72-55,B_2
7B-FC-76-4C-E6-00,C_3
BE-11-3C-49-26-76,D_4
1F-1D-C2-23-A7-70,A_1
AC-35-49-3D-AA-00,D_4
38-C2-22-47-A7-9D,C_3
1C-A1-18-CB-9B-D2,A_1
A4-B0-10-C5-9C-A7,C_3
AE-1E-0B-93-00-8F,B_2
FA-6B-E0-E4-B2-95,A_1
DE-18-49-02-A6-46,D_4
70-F9-AA-4D-EF-F3,D_4
5B-32-9C-E0-D7-5B,C_3
30-BC-33-FD-F6-DF,B_2
77-F0-31-0C-E1-6A,A_1
A3-CD-F1-7C-2F-5B,D_4
E1-8B-C4-06-4A-E3,D_4
25-86-D8-65-9B-41,C_3
B1-68-C4-AB-40-BA,A_1
A4-17-18-B7-A9-5B,C_3
BE-26-96-92-82-1C,A_1
51-21-A7-16-D3-30,D_4
B4-CC-A4-00-93-80,B_2
C1-CC-20-65-40-5F,C_3
38-E5-F0-78-6E-08,D_4
6C-0E-E6-E0-D9-82,D_4
99-DF-71-F4-BA-14,A_1
F3-5E-2A-B0-4B-91,A_1
8D-C9-A7-75-9B-A1,D_4
6B-A6-79-4F-3F-35,C_3
4C-BB-84-41-97-E1,D_4
BA-B9-EA-ED-0D-EE,A_1
66-26-EA-DE-D7-C1,B_2
93-8C-79-39-53-2E,C_3
2C-6A-56-C8-79-49,D_4
82-C3-D4-A5-19-47,A_1
89-B9-86-98-D2-A0,A_1
1A-DC-2B-51-D1-8C,B_2
43-28-0F-56-F0-F0,A_1
93-94-9B-00-ED-43,C_3
78-5D-91-2F-FD-F8,A_1
D6-CD-EA-F4-2A-0D,D_4
A5-AC-1E-A1-B1-EF,C_3
C6-EC-57-21-E5-0D,B_2
CD-5F-8E-82-BF-6C,B_2
A7-B6-FB-91-0D-68,A_1
92-7E-30-07-FD-5D,B_2
8C-DC-81-93-D9-B1,C_3
D3-4A-62-4E-4C-E7,B_2
99-F4-63-39-50-C7,D_4
7D-BB-04-F9-CA-0D,A_1
69-B7-A1-F1-35-81,C_3
7C-C7-46-98-60-F3,B_2
16-6C-08-5B-1B-DF,C_3
9C-DD-14-C9-D8-E0,A_1
71-05-DA-95-C3-85,D_4
A3-1A-7C-1F-49-9C,B_2
4D-35-4B-65-FF-A4,D_4
E3-1D-F7-E7-61-F0,D_4
1B-B3-13-B4-B1-E3,B_2
A2-C0-CE-CA-C5-1E,C_3
13-60-D9-89-F9-49,D_4
54-DF-AD-1A-D6-CA,D_4
EA-FF-94-1A-C3-AA,B_2
D3-30-82-40-B8-35,C_3
7C-F9-67-09-4F-17,D_4
F3-96-41-11-2D-B2,A_1
E7-B9-04-AC-59-A4,C_3
FD-D8-7F-B1-C9-EE,D_4
9B-55-B2-DB-8D-EE,A_1
FB-83-2D-45-5A-61,B_2
D3-56-AB-E2-14-44,D_4
01-75-D7-16-07-94,A_1
8F-55-49-3F-A2-FE,C_3
02-0F-EB-26-E2-F6,C_3
97-F8-86-33-2D-85,D_4
8B-69-BF-01-50-D6,D_4
25-68-18-99-42-61,C_3
1B-D1-15-8D-71-94,A_1
61-37-4E-13-52-D8,A_1
26-82-BF-EE-85-62,C_3
DB-58-1E-C8-65-D1,C_3
13-47-46-CF-F1-B4,D_4
DA-67-58-5E-0C-6D,B_2
73-0B-18-A7-68-23,C_3
B3-E4-84-7F-83-65,C_3
4D-E8-15-73-E9-C9,A_1
0D-8E-34-82-46-C0,A_1
CB-E0-0C-59-6F-94,D_4
FB-98-C2-04-A9-83,A_1
48-75-F0-51-62-35,A_1
BB-D0-BF-F0-9B-E1,B_2
7D-CE-8F-95-C2-C5,B_2
E8-B9-BB-F3-50-30,B_2
33-28-3F-11-16-FD,C_3
7C-D5-D3-6F-05-D9,A_1
F6-04-E6-EC-C1-8C,A_1
1C-9D-E5-BB-BD-B4,D_4
02-70-DB-1B-83-7A,D_4
81-71-71-29-99-4B,B_2
54-51-E9-17-35-05,B_2
F2-96-37-E1-49-E9,C_3
83-42-AB-C8-31-A1,B_2
CF-3C-F4-E3-50-2A,A_1
1B-F2-59-B6-B0-BD,A_1
D5-17-13-AF-C6-03,B_2
0E-9E-17-0A-DA-87,C_3
F0-5E-6C-4E-AA-5A,B_2
FA-DB-A0-6A-A0-B4,C_3
93-19-36-6B-54-BC,C_3
2E-0E-77-59-8F-48,B_2
C6-B7-B4-B2-CC-24,D_4
3F-EC-C6-1B-FA-46,D_4
0C-9A-0E-19-88-B3,D_4
DA-1C-80-D9-20-CB,B_2
82-44-D8-96-C4-EE,B_2
9E-09-C6-8A-91-CE,A_1
53-2E-AF-C9-40-78,B_2
2E-0E-82-C0-2E-2E,B_2
FD-BB-52-44-C5-37,D_4
2E-C0-AA-B3-1A-C0,A_1
D9-58-F7-FA-A1-21,A_1
BC-29-AB-96-2D-70,B_2
14-E7-56-E9-D0-95,A_1
18-9F-96-28-35-95,A_1
53-C7-96-AA-D3-14,C_3
55-70-9F-7C-60-83,B_2
79-EC-CF-1F-ED-56,D_4
C4-75-97-8C-3D-6C,A_1
AB-BE-4C-C6-37-C8,C_3
01-66-D8-49-EE-CB,C_3
A8-6C-60-E6-D6-E1,D_4
DE-74-0A-27-8B-CA,C_3
A1-F2-49-68-08-F1,B_2
7F-DD-04-61-FE-BC,D_4
A8-BF-C8-09-A7-FC,A_1
8D-22-8E-CE-DC-6B,B_2
E6-B7-43-B9-D1-02,D_4
F5-4C-88-87-F5-03,B_2
26-36-19-F0-88-86,C_3
8A-43-64-EB-6F-B8,B_2
DF-AD-61-79-F6-30,C_3
3C-20-27-10-46-C6,B_2
75-95-41-7A-6B-31,C_3
88-EF-4C-4F-9E-92,B_2
BE-E8-B7-AF-7F-EC,C_3
3D-69-26-29-11-38,C_3
DC-A2-E1-41-1F-B6,A_1
20-56-08-85-79-02,A_1
EB-AF-37-7F-73-05,B_2
AB-53-06-9B-22-6C,D_4
55-F6-19-12-2B-61,D_4
14-E5-73-45-72-6F,A_1
C2-78-F9-1E-24-9D,B_2
B9-21-2F-97-4A-7E,C_3
DE-E1-E2-E6-BD-20,B_2
0A-D4-C5-D5-D1-82,B_2
A6-AF-54-E8-75-7E,B_2
74-8C-7E-E1-53-FC,A_1
33-91-16-AB-F4-0A,A_1
ED-68-BB-CA-9C-7D,A_1
2D-BA-A2-1F-B4-5B,C_3
E0-F9-7B-A1-72-F1,A_1
2F-7D-9F-3A-65-C3,D_4
F1-58-F4-49-31-29,A_1
BC-CE-D2-DD-EA-5B,C_3
B3-91-36-62-7C-51,B_2
DB-FA-DC-23-87-26,B_2
0D-0F-D1-12-FE-97,D_4
32-B9-B1-9A-F4-4B,C_3
96-F0-A0-FF-6D-75,A_1
37-2D-92-C2-2A-7B,D_4
3D-FB-8C-BA-71-76,C_3
5E-89-4A-76-C9-FF,B_2
D5-C9-C6-B4-9C-FE,C_3
0D-BF-DB-1C-7F-F8,C_3
8D-92-81-AF-DA-6E,B_2
50-27-E8-63-84-A5,B_2
6B-2E-8C-13-1F-D1,D_4
6C-7D-0B-9A-16-F8,B_2
76-15-5E-DD-C4-11,A_1
0D-56-19-77-09-17,C_3
29-4B-E1-2C-C1-6E,A_1
11-10-97-8C-DC-7A,C_3
CF-15-24-E7-09-CD,B_2
6D-FE-36-35-D3-B1,B_2
EC-96-DA-88-A6-F0,D_4
D9-7B-D8-6F-C8-C5,B_2
5D-16-1A-E6-40-34,A_1
E8-8A-07-E7-DA-E4,C_3
B1-11-3B-81-BB-67,C_3
71-1C-51-0C-C0-1B,A_1
1B-F8-80-72-3B-E2,B_2
A5-59-76-46-1D-73,B_2
0A-0E-91-48-9F-B7,A_1
0E-8E-26-95-32-D2,D_4
FD-59-DE-3E-09-73,C_3
A3-E4-AE-73-47-AC,B_2
69-01-5A-77-9B-74,A_1
99-69-F1-47-7E-A3,C_3
F9-4B-6E-19-BA-F8,C_3
37-5A-3F-73-70-EE,C_3
FF-3E-0F-6F-21-49,D_4
C5-A2-5A-1B-F8-E8,A_1
ED-69-AC-E5-40-99,D_4
05-69-36-0E-84-72,A_1
52-81-4B-AA-6C-C9,D_4
15-0F-55-7B-BA-D6,A_1
FE-8D-99-81-D9-6E,C_3
4C-85-3D-33-BF-EF,D_4
CF-9B-29-29-F7-AC,D_4
D7-C0-78-E5-D6-AD,B_2
A1-30-FF-DA-4B-C5,B_2
FB-0B-9E-C8-1B-87,A_1
98-45-F7-01-07-8C,C_3
80-0A-C8-8D-F5-20,C_3
D9-3F-B6-25-81-D3,D_4
25-6B-17-F6-50-57,D_4
B2-13-ED-31-14-6A,A_1
26-5D-CC-03-77-68,D_4
74-E2-AC-E0-94-27,D_4
E8-73-7E-8F-E2-AF,D_4
48-B7-C7-B8-47-D1,C_3
D3-68-9E-32-CF-CA,C_3
08-09-D6-D2-F1-38,B_2
5A-A7-48-F7-B4-A9,C_3
3A-53-E2-3B-12-0F,D_4
44-AF-72-F1-B9-D0,C_3
5D-2D-33-7B-3E-C8,D_4
A6-F1-8B-2F-26-AE,D_4
E6-12-74-D8-64-18,C_3
D9-C7-58-28-D5-0C,C_3
25-F6-48-26-77-E7,B_2
57-D8-76-CE-69-9C,C_3
CA-76-94-D9-CF-17,C_3
2D-EE-85-4D-7C-44,A_1
1F-56-D0-08-10-26,D_4
0A-C4-78-25-28-B0,D_4
9C-D6-EF-59-AB-53,C_3
04-4D-D6-C6-0D-31,A_1
00-20-95-61-5D-D8,D_4
0D-15-00-A4-90-CD,A_1
5B-A2-8F-9E-4E-17,B_2
B2-7D-A5-67-E2-08,C_3
D5-60-AE-C4-E2-EC,B_2
B5-D8-25-76-8C-74,B_2
C7-C7-4D-C7-07-F8,C_3
52-B1-9F-CE-19-C6,C_3
5E-CA-EB-06-60-CD,B_2
32-63-D3-88-9A-F2,D_4
8F-AC-48-40-86-E3,D_4
9D-8A-48-80-C8-58,A_1
04-16-97-9B-2E-D4,A_1
3A-E4-C6-DF-BB-EA,C_3
78-53-1B-52-56-EB,A_1
7C-5F-31-E9-80-5B,C_3
F2-49-A8-6F-A9-EA,B_2
12-6F-83-E1-06-F4,D_4
56-60-4B-45-40-7B,C_3
01-EB-2F-06-B2-E4,C_3
07-C1-6D-AF-9E-9F,C_3
5F-56-11-11-CC-32,D_4
9F-91-15-3D-F0-C5,D_4
AE-98-47-AB-D0-D4,C_3
8E-6F-39-14-6C-9F,A_1
FB-17-A5-BD-C7-67,D_4
7C-E0-5B-BA-4C-89,B_2
DE-AD-A1-28-67-15,D_4
1E-1F-63-EA-73-FB,B_2
CA-81-2F-A4-BE-84,B_2
4A-19-5F-FD-6D-FF,C_3
4C-70-56-76-FE-A5,B_2
5E-66-1F-8F-8E-A6,C_3
87-C0-AD-73-7B-53,B_2
AC-91-C4-CE-32-7B,A_1
8A-C7-67-65-C9-94,C_3
B5-99-E5-3B-5B-A5,A_1
95-ED-A8-DA-B2-4A,A_1
5B-32-7F-99-F7-87,B_2
7A-94-5E-3F-81-DA,A_1
E8-E8-F7-7A-76-EE,A_1
50-0E-FB-F2-26-84,C_3
F3-71-64-EC-23-7E,D_4
52-3D-A9-36-C2-95,C_3
FF-61-55-58-1E-DA,D_4
60-E2-FA-EC-EC-2C,B_2
38-EF-61-C0-B2-7D,A_1
41-EA-BC-2C-32-E0,C_3
CA-F6-3E-5C-CC-3D,D_4
52-BE-B8-B8-13-53,B_2
ED-5C-16-C8-DC-7B,B_2
BB-08-4B-55-57-42,B_2
45-5F-95-08-17-97,C_3
42-41-89-92-62-A6,C_3
16-79-DB-C6-80-95,C_3
E5-74-82-C9-5E-AB,C_3
45-14-C7-42-5D-6A,A_1
C2-F5-8B-D0-B9-6B,D_4
9F-3E-C2-3F-06-7B,C_3
6D-04-48-1A-50-82,C_3
27-AC-06-DC-7A-26,C_3
1E-6A-5D-91-5D-6D,B_2
CA-46-CC-7A-3B-DF,A_1
35-FC-2B-C5-57-DD,D_4
66-2B-15-86-C3-00,A_1
39-D6-50-6E-E1-4E,D_4
8D-77-90-10-65-60,D_4
20-6B-C6-76-58-5D,A_1
36-88-C7-35-E4-66,A_1
96-CE-6E-6B-AD-B8,B_2
74-EE-C1-C0-F9-12,B_2
47-5C-3C-D4-98-FE,B_2
C0-62-4D-C0-95-39,B_2
E2-A6-39-6F-6C-31,D_4
77-DC-C8-8C-E9-58,C_3
6D-8E-EC-4A-9E-CA,B_2
72-35-F6-28-50-A5,D_4
54-28-85-88-BA-23,C_3
C7-02-95-CB-CF-42,A_1
AA-85-5F-6C-0B-96,A_1
71-FE-1F-8D-FB-C4,D_4
64-1A-E3-32-D7-26,D_4
FB-07-E8-A4-5F-2A,D_4
42-E2-BA-E2-0F-1B,A_1
2B-BC-74-8D-3E-0E,B_2
44-5D-BF-C0-19-A8,D_4
99-82-AF-6C-DB-63,C_3
79-8E-B5-0B-9D-7D,C_3
6D-E9-37-DD-FC-18,B_2
61-00-09-5B-9F-1D,A_1
8A-7A-7C-12-83-94,B_2
40-57-60-BD-66-7B,C_3
7C-D1-65-27-80-AE,A_1
A6-CD-64-FF-92-3B,B_2
63-76-B4-51-9F-30,C_3
0B-8E-B3-AA-63-9A,D_4
43-27-DB-2B-54-6A,B_2
36-65-80-FB-70-82,D_4
41-8F-78-DE-B1-CE,C_3
5B-DA-F5-9F-33-FB,D_4
E0-BA-FF-7C-34-6F,C_3
F2-9F-89-6A-BC-38,D_4
47-C0-3E-CC-BB-DF,D_4
AD-46-43-1F-7A-BE,C_3
69-12-06-41-77-40,B_2
6F-9A-69-36-07-E5,D_4
C7-44-89-68-DE-07,D_4
7F-DD-95-DB-2A-1E,A_1
B8-B3-A3-DB-6B-76,A_1
F2-94-16-F6-F3-A9,D_4
AE-E2-63-6A-B6-2E,D_4
D0-6E-CB-38-6B-72,B_2
92-95-C8-92-3D-45,A_1
BF-6A-7E-E4-50-75,C_3
EA-EB-AA-65-25-0A,A_1
FD-59-37-C5-A1-69,D_4
AD-16-C5-D5-31-EF,D_4
DC-52-7F-C0-CF-52,D_4
C6-77-0D-24-7B-BB,A_1
53-F1-CC-0A-67-CA,D_4
6B-D2-B1-A8-F5-4D,C_3
A5-F1-B9-B5-F5-53,A_1
69-CC-3B-F8-47-79,D_4
C3-CA-C6-9F-F9-C8,C_3
CB-40-54-3C-29-0B,A_1
3E-55-04-92-DC-2C,D_4
42-E6-6C-B8-2B-36,B_2
A3-E1-72-38-6F-1B,D_4
41-FD-B6-E1-15-F8,C_3
B3-F6-D0-66-D8-80,C_3
4F-EA-2D-21-A0-E0,A_1
F8-E3-A6-2B-46-C1,B_2
87-CF-12-BD-9B-7F,C_3
DD-20-03-18-87-B5,B_2
41-C8-AF-97-D8-6D,B_2
E4-00-45-DD-58-ED,A_1
D5-26-FC-B9-E0-5A,A_1
3B-A5-FB-F0-E0-9F,B_2
51-E1-E2-EB-28-A8,D_4
2B-90-8E-07-F5-28,A_1
47-A9-4D-2D-24-11,C_3
E4-B7-51-23-87-AE,B_2
0B-65-7C-4B-B8-B7,A_1
12-D0-8C-0D-41-BB,A_1
D3-8B-D0-7B-03-99,D_4
2E-F4-31-28-1E-87,D_4
EE-A0-9A-C9-2D-3E,D_4
46-5E-4C-82-B6-46,D_4
6A-39-8F-92-0A-23,A_1
EE-3E-F2-8A-1E-15,D_4
68-56-9E-44-23-A6,B_2
0F-F6-8F-D9-20-49,B_2
58-21-78-85-AB-3A,A_1
93-7C-DB-68-F5-B6,B_2
42-B4-84-6C-C4-CB,B_2
62-23-91-C4-B2-2E,C_3
55-65-6C-95-7F-CA,C_3
91-9B-C1-8F-73-7E,A_1
6A-44-5E-7F-CC-42,D_4
BF-DE-60-3D-93-41,C_3
C0-19-38-1F-3A-5A,C_3
06-67-42-4E-73-17,A_1
57-D0-89-2F-61-DF,B_2
3A-55-3B-B2-8D-3F,C_3
D0-8E-8D-49-A0-C2,B_2
BC-49-5D-5F-00-0F,B_2
82-D4-3C-77-0D-74,B_2
AC-6A-52-C4-38-D7,A_1
7C-37-71-EA-CD-D7,D_4
D1-BF-F7-B4-DC-39,B_2
34-2E-84-9C-09-93,A_1
80-56-CE-22-22-CD,C_3
6A-BA-39-6E-51-B8,B_2
23-88-24-39-DF-15,B_2
94-0B-0B-75-A0-23,A_1
2E-DA-45-4B-C5-DF,C_3
DF-EC-E5-BD-2A-36,B_2
5B-C7-98-69-04-F5,B_2
88-19-FF-B1-7D-F5,D_4
7D-4A-7E-05-F4-7D,C_3
65-AE-60-E3-6A-6B,D_4
8A-2D-26-B4-4A-C4,A_1
28-6E-AC-6F-3B-9C,D_4
76-F6-40-3A-9F-4F,C_3
7F-5E-5F-D8-14-36,D_4
F1-B9-6B-2A-7D-20,C_3
2E-CE-45-46-EF-03,B_2
6E-DC-99-88-60-E6,C_3
3F-62-DB-B9-82-D7,A_1
1B-66-48-FF-C7-E0,A_1
EE-ED-1C-8B-E5-19,C_3
B3-50-B4-60-A6-B3,C_3
B4-28-A2-C4-20-ED,C_3
08-AB-06-50-E6-76,D_4
A1-3E-75-D8-34-82,D_4
65-53-BD-11-1D-22,D_4
41-ED-D9-10-77-7A,B_2
23-B6-A0-BD-82-8A,A_1
4E-8E-34-0A-82-0B,D_4
DC-95-93-FD-6C-19,C_3
71-7D-D2-D2-56-16,B_2
1F-F6-90-A7-F6-EE,A_1
3C-1B-47-07-D0-9C,A_1
0C-FB-09-F5-9D-92,B_2
52-27-D8-8D-F7-9C,C_3
19-E6-DB-40-7F-1C,B_2
