MAC Address,Device Type
25-E7-EC-3F-2E-20,A_1
53-D1-B9-3C-23-17,D_4
2A-C5-E5-7F-65-1E,A_1
F4-B8-69-9A-B9-11,C_3
99-CD-52-D4-2B-0C,D_4
48-06-19-D1-6D-3B,A_1
2B-7E-57-24-1C-17,C_3
BD-1C-B6-4D-AF-D5,A_1
6F-43-CC-5E-A1-7A,C_3
E4-90-F6-6F-05-B6,B_2
C9-2B-ED-93-B2-EB,B_2
AF-32-F9-F8-AD-7E,C_3
06-F3-2F-15-B8-89,B_2
04-3A-84-B7-80-43,A_1
BA-C3-34-18-6F-23,A_1
2A-4C-2F-36-CD-A4,A_1
5A-1D-D3-14-28-B6,B_2
6E-15-E6-62-1F-38,B_2
23-9F-02-7D-80-E5,A_1
6A-04-2B-29-B3-AF,C_3
F2-4B-06-E6-56-D7,B_2
E1-D2-98-2C-53-90,C_3
01-61-0A-15-9F-83,C_3
6A-A4-80-A2-90-65,A_1
14-89-7F-FE-B5-8F,B_2
2C-CD-2A-E1-B2-48,D_4
75-52-6B-CA-AE-15,C_3
BD-90-70-FC-A0-F2,A_1
C1-01-84-6E-7C-CF,B_2
AA-87-CA-18-E8-D9,D_4
01-5D-C7-B7-BA-DD,B_2
B8-5D-11-6C-FD-52,B_2
46-09-FE-2C-54-BE,C_3
A6-D5-F5-C8-89-70,D_4
68-CC-B6-EA-C0-2B,D_4
1B-27-62-58-C5-39,A_1
5D-8E-E1-91-1A-26,B_2
05-89-C9-59-1E-95,B_2
DF-0C-4C-DE-E9-C3,C_3
F9-C0-89-8C-38-C0,A_1
A0-BB-0B-C9-19-88,A_1
34-1C-18-EB-97-FC,D_4
90-A0-88-1C-B2-34,C_3
E9-06-65-FC-C7-C0,B_2
30-DA-1D-AE-84-63,A_1
E5-BB-6D-CE-67-70,B_2
74-B1-F3-8E-68-A1,C_3
0F-D7-EF-94-2E-7B,C_3
5A-D9-2A-80-1D-FE,A_1
63-36-6B-76-80-A6,B_2
49-35-85-96-E5-01,D_4
79-58-2F-6F-5B-9F,B_2
C4-DE-9F-CE-80-F3,B_2
1E-13-20-71-0E-EF,B_2
34-66-19-CB-AE-AA,C_3
11-AA-13-64-E1-56,C_3
DB-AB-4F-B3-8C-D0,B_2
12-14-C7-63-02-DE,C_3
A2-DD-D2-8D-E3-E0,C_3
B6-96-4C-B3-FD-F0,D_4
EE-4D-6C-FD-17-42,A_1
34-1B-2A-1A-C5-E9,A_1
CC-BF-48-3A-8C-49,B_2
E0-D4-56-A4-A3-BA,A_1
A9-CB-E9-EC-D7-B2,C_3
8D-D3-27-07-46-6E,C_3
19-B7-1C-35-AC-DB,B_2
F6-69-E0-C5-A8-ED,A_1
9F-AF-E5-39-DF-C4,B_2
B5-84-AB-78-17-F3,D_4
C4-DD-30-CF-C9-3C,D_4
1D-DE-3C-E5-50-0A,C_3
9B-C9-66-C9-A1-6A,D_4
FE-79-82-53-AC-A5,B_2
DC-10-90-15-22-E0,B_2
F6-F3-B6-93-5E-6F,C_3
09-E3-35-36-F5-50,D_4
9B-90-C7-BC-65-60,C_3
7A-99-C7-00-1F-19,B_2
BF-52-04-69-60-43,A_1
F3-3B-9F-82-CB-D8,C_3
C2-48-8C-6A-C2-28,C_3
BE-95-17-51-6D-5B,A_1
96-55-6E-F2-D5-E9,C_3
D6-9A-AF-8D-F5-65,C_3
01-2D-A0-47-68-94,A_1
14-93-50-85-CD-17,B_2
7C-C5-D5-75-A2-B9,C_3
26-66-24-49-CE-25,C_3
F2-12-E4-59-88-56,D_4
F1-4A-3A-F5-65-D6,C_3
C6-41-DE-8D-E3-66,B_2
58-62-28-50-6B-45,D_4
15-B4-0A-8C-74-30,C_3
B2-A1-FA-9B-38-BF,A_1
DB-EE-4E-2E-07-6F,B_2
5D-69-F2-29-D1-C3,A_1
16-EA-42-34-9E-21,C_3
D3-82-00-EF-56-8C,D_4
99-1A-35-ED-13-88,D_4
40-FA-05-9E-AC-94,D_4
A0-0E-94-1B-AC-2A,A_1
25-D2-1F-2A-E3-66,B_2
6C-A8-3C-FF-0A-18,B_2
FD-E3-C9-75-F4-85,A_1
C0-AC-B8-2C-75-8A,C_3
06-43-03-33-39-B8,C_3
6A-A1-D4-71-BE-25,A_1
15-B6-D4-ED-D7-0B,C_3
CA-33-A4-2F-0B-FF,C_3
20-31-08-B8-75-98,A_1
6C-35-C8-84-A4-43,D_4
3E-CA-F7-20-DC-31,D_4
52-BB-76-1E-E8-FE,D_4
CB-5A-4A-25-9E-69,B_2
B1-09-4E-BC-03-6B,D_4
3B-7E-EB-D1-AD-FE,A_1
74-D7-44-3D-CC-5A,B_2
2C-71-D6-80-70-C7,D_4
6B-1E-AF-CF-D6-A5,C_3
3E-CC-F9-F6-3A-6E,C_3
AE-55-D2-3C-DE-0E,B_2
CA-E2-EA-A7-4B-C3,A_1
39-F7-64-99-E4-1E,D_4
91-5B-46-F2-3D-99,B_2
4C-E7-DB-41-12-54,D_4
3A-36-A9-05-C5-BE,D_4
E6-EF-2A-C6-B5-49,C_3
D3-53-67-00-47-EA,A_1
A4-51-2D-E9-87-55,A_1
DC-3F-3F-F7-87-11,C_3
92-70-B8-71-0D-21,D_4
FC-6E-6E-63-4E-67,A_1
EB-A8-3C-38-8C-DE,D_4
38-5F-2C-00-E4-3F,D_4
53-9B-35-1E-E7-60,B_2
21-AB-69-DF-0B-96,A_1
FD-E5-83-C7-07-41,A_1
A7-C9-C1-9D-0B-38,D_4
4A-AC-6C-69-8E-7D,C_3
FA-0B-86-17-67-69,D_4
DE-4B-5B-45-65-FA,D_4
C7-72-89-04-4D-74,C_3
DD-4E-3C-D2-A9-B8,D_4
F9-C9-C4-3F-0A-C2,D_4
83-AF-D1-A0-BA-37,C_3
71-18-AB-C4-7B-0C,B_2
81-17-41-F8-80-F9,C_3
AA-BA-91-6F-1F-AC,A_1
7E-6E-CE-E5-C5-A4,C_3
02-F4-BE-27-54-61,B_2
7A-7F-8D-9C-16-FE,A_1
91-A7-F6-2C-CA-8A,A_1
8B-AD-90-19-FB-FC,A_1
4C-87-45-2C-D9-F9,C_3
2E-B0-5C-24-7C-1B,B_2
2F-D7-5D-78-CD-67,C_3
34-32-8F-A0-32-B4,D_4
04-97-BF-64-83-F1,B_2
A9-48-9C-FF-E8-1E,D_4
19-F6-1B-D1-81-F8,B_2
E8-4A-BF-09-22-C9,A_1
05-6F-E4-3E-7F-FE,D_4
62-0B-29-3E-DD-55,A_1
97-AA-93-F0-1E-4E,A_1
5B-2A-18-DF-5C-5E,A_1
E0-00-C8-55-01-50,D_4
6A-09-98-1C-2A-89,A_1
EA-B8-04-E5-CA-C6,D_4
77-75-59-7A-AB-51,C_3
AE-9A-C6-F8-C9-5A,D_4
9B-7C-F6-E3-25-09,B_2
F0-7D-3F-91-21-54,A_1
DA-74-E4-B7-12-F1,C_3
F1-87-A2-5E-6B-E7,D_4
55-31-35-1D-54-39,C_3
58-4B-FD-6F-B6-65,C_3
09-0C-86-A7-43-97,D_4
C3-52-18-E5-4D-38,A_1
51-76-42-13-C7-71,B_2
3A-05-7C-41-96-DF,C_3
83-3D-43-52-E9-61,B_2
1B-74-84-FF-08-47,A_1
AE-1B-B2-71-11-BF,D_4
E6-96-90-BD-33-66,C_3
EA-B7-55-6D-97-5A,A_1
76-99-96-80-6C-13,D_4
00-6B-E0-B8-18-36,B_2
8B-A0-04-78-99-39,B_2
06-6D-B9-7B-2A-A4,D_4
2E-D6-F2-4F-34-E4,C_3
24-78-00-A3-4A-BA,C_3
31-DD-F0-5C-03-34,D_4
97-CA-F2-42-C5-FD,D_4
4C-03-7B-54-B4-39,D_4
C3-DF-EC-0A-A8-DF,C_3
D9-A4-1F-08-CB-40,B_2
0F-F9-A3-AA-27-3C,B_2
AA-6A-60-B4-D9-B9,A_1
87-22-4A-01-A3-EC,B_2
5D-11-AB-C0-40-8D,D_4
FC-B3-B2-EF-BF-D3,C_3
02-57-73-29-9C-05,A_1
55-D7-B4-68-A5-3F,A_1
6F-3A-50-01-3C-40,A_1
4D-65-66-DB-41-75,A_1
14-09-6F-48-46-EA,A_1
2C-AE-0F-D1-50-D8,C_3
53-FF-75-A9-59-76,D_4
31-2D-ED-7E-E7-8B,D_4
E8-EF-14-34-63-4D,A_1
BB-66-6C-23-7E-EB,A_1
0E-EF-72-92-52-B2,A_1
EF-74-6B-5B-DA-E3,B_2
DB-CD-A4-1F-1B-DE,B_2
C9-E2-FE-C3-64-36,A_1
85-D5-4B-69-4D-18,A_1
B7-6F-3A-28-BA-F6,A_1
DE-AE-3D-3A-15-9A,B_2
BB-EB-27-A9-DA-DE,A_1
1D-A4-0A-4B-22-AC,A_1
48-A2-C3-71-96-6B,B_2
65-C2-1A-47-10-E6,A_1
BE-05-43-C7-94-0B,D_4
58-24-CB-43-14-C2,A_1
82-D3-71-FF-73-8A,D_4
4A-B6-11-90-78-E8,D_4
7D-56-D8-41-23-D0,D_4
3F-EB-1E-0F-7B-4B,A_1
DA-8B-2A-30-F5-31,D_4
AD-7A-1D-BE-1C-21,C_3
B7-7D-37-01-96-A4,C_3
AB-D6-D3-E1-C9-5F,A_1
30-05-1F-AE-D6-46,C_3
49-7A-5E-AA-B9-34,D_4
37-92-08-E3-1B-92,C_3
9D-15-CB-BD-CD-E3,D_4
FF-EF-27-1E-EE-94,B_2
11-8D-73-44-1F-C2,C_3
4F-F2-E2-C4-21-F9,D_4
2F-21-D2-47-E4-D6,C_3
67-58-4D-ED-1D-BC,C_3
BE-25-7F-AD-A7-CB,D_4
07-88-74-C4-D7-AA,D_4
89-7D-95-A9-BB-A3,C_3
E8-BF-23-1C-91-C1,D_4
BD-01-37-FE-00-68,C_3
A4-FD-9E-B0-17-57,C_3
1B-E1-87-C3-A1-6D,B_2
18-B7-51-54-17-F6,D_4
4C-2A-4B-ED-BC-B9,A_1
D5-B4-6C-49-53-E0,A_1
4D-0A-5B-C1-D6-9B,D_4
D8-9D-24-AE-67-B7,A_1
28-8E-87-49-48-7A,B_2
B3-E2-C8-45-A7-5D,B_2
86-FA-D1-04-CB-06,D_4
E7-BA-3F-CB-8B-06,C_3
53-0C-E3-DF-29-16,C_3
C1-61-CC-56-A0-50,D_4
B7-DD-03-AD-E9-80,B_2
D6-69-52-6C-4A-87,B_2
B8-AF-FC-82-20-81,D_4
10-72-AA-91-7C-A7,B_2
2E-34-3C-B3-F3-FC,B_2
17-0E-EF-4B-07-EC,D_4
7E-E0-D0-71-47-19,A_1
F1-ED-6A-4B-41-DC,B_2
69-87-B8-4B-A9-DA,A_1
92-43-1C-53-5C-AF,C_3
FE-AA-BA-DA-29-77,C_3
9E-92-0A-E3-2E-3D,A_1
7F-94-E3-F9-A8-B0,A_1
33-B0-89-09-04-AF,A_1
2B-78-FD-25-82-BE,A_1
C2-CA-AF-48-C5-D3,D_4
7A-C9-1B-33-31-E8,B_2
8A-5F-78-D2-7E-6F,C_3
4B-8E-4B-9F-F9-CF,C_3
38-E9-29-B3-7C-F4,B_2
A4-B7-32-B2-AD-A3,B_2
E9-0E-BC-1F-2C-BE,D_4
23-73-F9-BD-C6-DF,B_2
69-38-D4-06-83-C8,C_3
1A-08-BC-4E-C6-19,C_3
EF-CF-6E-C9-81-B0,A_1
58-AE-79-C4-89-54,B_2
6F-10-72-87-8D-85,D_4
E7-22-8D-ED-65-F7,D_4
6A-9B-2C-EB-18-69,B_2
16-FF-7D-3A-D3-41,D_4
04-73-58-91-7E-28,D_4
D1-26-1C-22-6A-BB,A_1
4B-B6-47-C3-E4-8D,B_2
2E-15-FA-AC-D3-2E,C_3
77-9E-FA-68-A7-13,C_3
BF-E7-D0-4E-66-96,B_2
75-D3-AA-D3-DE-35,A_1
43-5B-C6-5C-1C-94,D_4
9D-95-9F-B8-A8-0D,A_1
6E-CA-F1-E2-38-DA,D_4
F9-D2-BF-61-B0-4D,C_3
AB-52-5B-64-BC-4B,C_3
C1-9C-E1-4F-43-B2,B_2
19-FA-03-33-DE-F8,B_2
74-07-DC-95-98-62,A_1
C0-51-25-88-58-92,A_1
CE-01-A5-08-AF-AC,C_3
69-FA-C4-EE-2F-E2,B_2
0A-3E-B4-DB-F9-CF,D_4
CD-E5-9B-DD-A5-D6,C_3
3A-D6-C5-6B-D6-8D,A_1
A9-76-0D-B3-B0-69,C_3
F0-5F-1F-80-FB-BB,D_4
54-AC-F8-4E-4B-FB,B_2
44-5B-8B-5E-CC-3B,C_3
EF-F0-EB-BB-17-2B,C_3
E2-1A-A6-A7-12-7B,B_2
EE-EB-6B-4C-A1-FA,C_3
F0-CA-52-CF-C7-A7,C_3
2E-B0-03-23-2A-1B,A_1
2A-72-92-A5-22-86,A_1
6E-17-A9-47-0C-AA,C_3
60-1C-63-5A-25-0F,C_3
D5-9E-35-93-2C-99,B_2
02-91-A8-DE-AD-F8,C_3
15-3F-3E-31-86-91,A_1
B8-E4-8A-D3-0E-F8,A_1
DC-67-E6-95-70-70,B_2
95-F0-76-21-84-28,D_4
90-80-46-98-A8-AC,D_4
84-4E-CD-F7-63-7C,C_3
49-A8-DC-CC-3B-EB,D_4
C7-B8-0F-D4-FF-3B,D_4
47-3C-82-51-5E-AB,C_3
48-E2-98-32-B8-9C,B_2
71-3A-84-C6-00-FD,A_1
55-C9-94-D4-73-DB,B_2
28-B1-90-3C-FE-A4,C_3
20-0F-0F-B2-7D-73,A_1
05-8C-F5-FD-99-B6,A_1
D8-9B-B5-0A-57-1D,A_1
DF-29-A8-F0-E4-54,A_1
89-81-FA-18-74-93,D_4
52-D9-EB-54-E5-39,B_2
25-C1-08-87-15-0F,A_1
8F-04-5E-AD-3C-A5,C_3
80-DA-19-EF-8E-2A,C_3
9A-A4-E4-9D-7D-DB,D_4
64-7F-F6-6E-C8-E0,A_1
50-03-E2-6D-49-30,A_1
24-37-99-C0-CD-E6,C_3
72-8B-1C-5A-FF-67,A_1
5D-08-28-EE-DB-FA,C_3
DB-7C-CE-4E-62-88,A_1
C0-46-4A-B3-D5-EE,A_1
78-E6-C3-15-A0-12,A_1
6C-0B-88-86-50-DB,B_2
1A-C2-73-25-7D-BF,B_2
AA-EA-66-9F-6F-14,B_2
E6-8E-37-84-12-14,D_4
A5-F1-60-ED-E5-63,B_2
E4-F2-EE-CA-B4-F1,C_3
2E-10-82-C9-68-F3,D_4
85-95-10-1C-C6-4C,D_4
02-65-AB-48-20-CC,D_4
19-10-12-B4-82-0D,C_3
69-04-E0-EA-27-36,D_4
83-B5-B1-61-5D-8D,A_1
30-4E-1F-56-F6-93,C_3
94-6A-35-6A-3D-AE,D_4
26-17-51-E7-9B-EC,D_4
E2-C2-31-65-37-48,C_3
BD-AE-2E-A3-B8-15,D_4
05-2B-25-48-34-A6,C_3
86-FB-5C-88-68-D7,A_1
C5-79-43-F8-88-17,B_2
F6-0B-12-DA-FC-E5,C_3
0B-CA-66-1A-2A-04,B_2
0C-A7-4A-1B-67-90,A_1
7C-5B-41-4F-D8-EB,A_1
B8-AB-0B-EC-D1-B0,B_2
93-DF-E4-68-9E-53,C_3
D7-6C-A8-58-37-13,B_2
CF-C4-A2-04-91-0D,D_4
14-90-5D-AF-9E-0E,C_3
ED-F5-27-D1-86-59,C_3
CE-8E-3D-E6-BE-31,C_3
BE-49-CB-12-ED-CC,A_1
D9-D4-73-62-D6-78,A_1
1D-54-94-61-9B-FE,A_1
98-DF-7C-70-D1-EF,B_2
54-6E-E4-75-C9-79,A_1
24-58-40-83-E5-06,C_3
C8-51-81-B1-CF-51,B_2
BF-DA-06-62-E5-8E,A_1
25-07-D7-A6-27-72,A_1
4C-BA-B9-37-7A-89,D_4
87-3A-C0-0F-CF-8B,D_4
A0-90-01-2A-CF-52,A_1
B5-A6-E6-62-7C-B3,A_1
CC-19-7B-40-59-5F,D_4
98-66-0C-FA-29-9F,A_1
09-25-CB-4E-02-E2,C_3
16-F7-FB-8C-93-34,A_1
86-34-A5-7C-33-70,D_4
2F-28-BC-8D-3D-04,C_3
89-1C-A8-F1-75-46,B_2
E5-1C-1F-9B-D4-0B,A_1
32-16-AF-6D-FC-C4,A_1
24-9F-D0-89-29-B3,C_3
94-9F-51-C0-13-AD,B_2
25-4C-08-D4-3B-A1,A_1
6E-69-1F-D7-AA-61,A_1
0A-C2-EE-D1-7C-E4,A_1
22-16-13-88-38-E2,B_2
EA-13-91-25-4F-C1,A_1
EF-1B-B7-F3-55-D2,D_4
E3-81-82-30-58-A6,C_3
EA-C1-13-9B-AC-1F,C_3
2F-A3-7E-49-89-53,B_2
9D-27-E5-4B-2E-D6,C_3
22-C3-D5-8E-C0-40,A_1
DB-41-C2-1E-6A-7F,B_2
B6-AE-CD-B2-56-41,C_3
37-08-38-E4-2A-F8,D_4
D5-4A-CE-AD-DA-55,D_4
2D-27-E2-96-E1-5B,A_1
44-50-26-EF-C6-86,B_2
41-E2-76-D3-C3-A0,D_4
CE-43-62-62-D7-2A,D_4
18-25-1C-D4-FA-9F,B_2
EE-5C-2C-90-1C-A6,B_2
BB-98-42-22-BC-45,C_3
0C-7C-38-A0-85-56,A_1
E8-61-AD-A7-41-A5,C_3
DA-D2-78-53-E7-3F,C_3
32-7F-15-7C-98-B7,C_3
29-9F-42-32-13-57,D_4
0B-EC-C2-20-E7-E3,B_2
8E-7A-44-71-42-09,B_2
D5-D2-E2-50-10-FE,C_3
64-9F-4F-B3-E4-65,A_1
65-1E-E5-D1-BD-BD,A_1
73-BA-9D-1C-D4-09,C_3
04-C3-2A-E6-66-98,B_2
D4-0F-B8-52-41-26,B_2
48-32-ED-8F-6F-F9,A_1
FE-6B-AF-8E-1F-67,A_1
2B-F2-1B-B1-A8-83,A_1
FB-C5-98-47-D4-D3,C_3
44-D4-0C-3A-83-EA,D_4
8D-A5-B8-B9-81-B8,C_3
99-47-5E-21-66-14,D_4
33-F8-6F-EA-55-F9,D_4
2E-DB-0E-15-57-20,C_3
58-A4-4F-D3-54-E2,D_4
8E-2E-5C-3C-29-A7,D_4
AB-19-6F-CF-8C-33,C_3
DC-07-8B-1E-25-A0,D_4
4F-E7-B0-4B-BB-68,C_3
3E-0D-5C-96-72-E0,D_4
DE-5A-AC-EB-4A-B6,D_4
7A-67-29-D8-79-F2,C_3
8A-54-57-0B-4E-D1,B_2
18-75-9A-7E-19-DA,C_3
D0-05-8A-B6-DD-6F,A_1
FD-76-E1-CF-21-47,B_2
AF-77-21-A9-DF-0F,C_3
F7-7B-0D-2F-B6-C2,D_4
A6-23-B0-CB-C9-B9,D_4
E4-36-08-88-F3-F2,B_2
6E-39-19-FD-58-9B,A_1
AB-F2-61-D5-F9-F1,C_3
CC-92-B1-A4-A7-50,A_1
57-30-74-DE-60-AD,B_2
4F-BF-F9-43-EA-16,D_4
04-09-FD-54-F0-94,B_2
E6-EF-38-0E-50-F5,B_2
D5-1F-91-37-D9-7D,B_2
D7-D8-27-AD-FE-88,D_4
51-8C-D3-1F-52-77,A_1
55-01-A1-F3-B7-D2,D_4
2C-10-22-5E-B9-02,A_1
78-87-A6-59-00-B2,B_2
F6-6C-5F-6E-1C-64,D_4
F9-C6-D8-90-03-A6,A_1
09-D4-33-7F-AB-76,B_2
6A-26-F7-64-51-F2,C_3
75-75-30-AA-A6-6A,C_3
73-F9-F7-1B-7F-79,A_1
83-2D-61-7D-9D-1F,A_1
C7-D5-7F-61-AC-6D,C_3
E6-79-EF-90-7F-56,B_2
69-76-AE-7C-1F-A7,B_2
AD-4D-44-55-32-B7,D_4
37-CA-E1-22-F6-AC,A_1
70-29-36-D6-F6-20,C_3
BA-92-57-78-1D-9F,D_4
23-09-35-53-4A-BF,D_4
AA-20-01-39-1B-49,B_2
D7-78-83-A8-CF-7B,C_3
5C-B2-4B-24-8C-BF,C_3
8C-F8-3D-D0-C5-BF,C_3
D2-62-2B-89-EB-DA,B_2
08-EB-37-BC-2A-BC,D_4
74-AE-D6-E6-B6-6A,C_3
A9-8C-65-0B-00-7D,D_4
E2-10-1D-89-B8-33,A_1
41-F9-F4-0B-4D-D8,D_4
8C-2A-CF-A0-D2-CE,B_2
DD-0E-B1-C7-73-D7,C_3
5B-93-A4-19-7B-05,D_4
F7-08-EB-49-BE-0F,D_4
3D-3D-33-10-69-13,A_1
77-C7-2D-FF-63-66,C_3
C0-D4-E4-DB-9D-5F,A_1
F5-CB-3D-97-2E-2F,B_2
32-B2-69-9D-57-D9,A_1
41-E2-5D-84-D7-F1,A_1
04-59-3A-8B-4B-D4,C_3
16-B0-08-49-E2-ED,A_1
1F-48-F9-EC-38-89,D_4
55-A3-64-6F-8B-1D,C_3
3E-9D-57-7F-2F-17,C_3
8A-85-B8-11-DC-0A,C_3
BD-4D-6C-9D-0B-E8,A_1
56-D4-E1-FD-0F-67,C_3
AD-52-31-3C-C4-76,A_1
9E-5E-6B-3F-9B-21,B_2
2B-32-76-8B-13-01,C_3
DE-D6-06-BC-D2-EA,B_2
54-BA-06-02-B9-F5,B_2
42-CC-BD-FA-7B-6C,C_3
A8-8B-9E-86-E1-63,B_2
20-E2-41-C5-58-C4,B_2
38-68-E5-D4-B4-15,C_3
42-AD-94-D0-CA-34,C_3
56-7F-AF-E5-18-74,C_3
45-5A-FB-76-EF-DB,D_4
5A-43-7F-A8-01-38,A_1
2A-C5-92-72-FC-2E,A_1
25-FA-D1-4E-4B-96,A_1
AA-42-A6-9E-4A-E1,A_1
36-06-C3-2B-8B-A2,B_2
C6-BE-E2-84-6A-AB,C_3
B2-F4-A2-11-46-D1,A_1
70-C7-32-FF-4B-91,D_4
4D-72-5E-AE-ED-89,D_4
DA-AA-2C-D3-6E-71,D_4
86-7D-CE-74-94-F0,D_4
D4-32-D6-64-9E-78,B_2
4D-1D-82-47-83-49,C_3
AF-5A-9F-09-6E-11,D_4
43-B5-12-DE-5D-C7,A_1
85-01-37-0A-49-8C,D_4
24-8A-2F-BD-81-CE,C_3
A3-16-3C-D0-BF-0D,D_4
76-2B-BA-54-39-A3,B_2
E1-E7-3F-E9-AF-61,D_4
D9-C9-06-EB-E0-01,B_2
DE-51-48-C8-05-70,C_3
C6-5A-1F-2F-6F-45,D_4
B7-2D-EF-23-87-5D,A_1
A2-05-19-0C-EB-89,C_3
23-1A-C9-BE-CD-4B,C_3
1A-69-05-37-05-C5,C_3
7D-AB-38-6F-6E-6A,B_2
A0-D2-6C-7A-E7-C3,C_3
7A-FE-45-DF-81-EB,A_1
07-EC-42-2D-7B-72,D_4
54-7D-DB-CF-FF-E1,B_2
64-82-00-D9-BC-C5,C_3
5B-41-C3-52-AD-C2,C_3
DC-3B-21-A2-94-1B,A_1
23-6A-E0-FF-67-F7,B_2
D1-B5-34-28-B7-F7,A_1
72-73-C6-FD-41-8F,A_1
2F-A9-6A-BC-25-CD,A_1
98-2C-71-B7-F0-B6,A_1
03-D7-25-55-1A-EA,D_4
F3-DB-B7-51-DF-97,C_3
DC-97-6E-47-F5-8E,A_1
0B-81-B4-47-53-53,D_4
27-A8-7A-F9-BF-94,A_1
AB-88-FE-6D-E3-B4,A_1
92-A2-76-E2-9E-27,D_4
02-6D-44-CA-FB-43,D_4
08-37-CC-24-32-29,B_2
E1-3B-28-2C-BB-75,B_2
68-2C-1E-64-D6-67,C_3
10-89-C6-0B-74-03,D_4
58-8B-CD-D0-50-EB,C_3
78-6D-33-8C-34-2C,C_3
F8-1E-85-60-92-1B,A_1
19-A8-3A-3D-22-1B,B_2
07-AA-BD-DF-B5-BD,C_3
5D-F4-2A-CF-81-DC,D_4
72-E5-71-B1-DE-DD,A_1
89-41-25-FE-AD-01,C_3
72-E2-BD-7D-7C-B5,B_2
9A-78-8A-7D-A3-6C,D_4
C4-D3-10-85-CE-45,B_2
E0-D0-6C-0B-1B-AF,B_2
3A-48-A0-F8-18-8A,B_2
D7-65-CB-D4-21-34,A_1
AD-9B-F3-59-1C-8E,C_3
CE-43-ED-6D-2F-82,D_4
AC-A0-87-1D-17-9A,A_1
CB-3F-E5-AA-8F-B5,B_2
D2-EC-2C-48-42-B0,C_3
2D-B9-C8-3E-90-BD,B_2
D9-D3-11-49-49-B3,A_1
ED-F5-B5-6A-E2-4E,A_1
3B-8E-AC-1F-8D-97,B_2
0C-63-19-89-B0-C9,D_4
B9-BE-46-CD-08-38,C_3
83-94-C1-CD-05-76,A_1
C4-82-6F-4A-E3-5E,B_2
B8-AF-97-BD-9B-93,A_1
CD-B5-50-C8-49-C9,C_3
7F-1D-0E-32-0C-24,A_1
8C-3B-77-67-B4-45,C_3
DA-6E-38-79-88-6B,A_1
F7-BC-D3-70-0F-BD,A_1
B0-5E-8B-CE-08-1D,A_1
CF-A2-09-63-7E-E1,C_3
BA-56-40-18-AC-7C,A_1
D6-87-06-3C-78-AB,B_2
F6-0A-48-1E-C4-BC,D_4
EA-51-C6-72-7E-94,B_2
1F-80-FC-2B-D6-F3,D_4
42-DB-68-64-AB-51,A_1
2E-73-88-BD-8A-3B,A_1
B8-14-C5-99-2A-30,C_3
78-A3-52-C9-34-14,D_4
5B-C2-20-BC-AD-35,D_4
23-B8-9A-2E-61-F0,B_2
73-7A-CF-EA-8F-8E,D_4
5F-9C-4B-ED-24-62,A_1
BA-68-11-BE-78-CE,B_2
5D-B3-89-DD-DC-AC,B_2
E6-71-64-86-F8-A9,D_4
A9-B2-08-A7-A9-79,A_1
E1-2B-95-D2-FF-54,C_3
CA-1F-43-98-81-67,B_2
9A-58-81-FF-7B-35,C_3
EF-4A-44-AD-B2-88,A_1
2F-82-22-D3-1B-A9,B_2
E0-FB-8E-EF-34-E9,C_3
7D-2F-35-DA-21-7F,D_4
FA-7B-11-AC-8B-84,A_1
47-DA-C4-DA-89-1B,C_3
74-27-BD-BE-62-03,A_1
18-A0-6D-3E-5C-D6,B_2
EE-E9-6F-58-96-84,C_3
51-22-90-03-3D-7D,A_1
32-DF-B1-2E-F5-0D,A_1
D8-5C-BC-23-E6-27,A_1
CA-3C-0E-82-DC-91,C_3
C9-5B-6B-EE-EC-D5,D_4
A0-52-24-2A-C8-AE,C_3
87-16-EC-DD-A0-0E,D_4
30-D3-7B-90-1A-01,A_1
3F-7E-14-B6-AB-15,A_1
D2-C7-C0-DC-16-14,A_1
44-A8-78-FE-B1-3E,B_2
2B-BF-85-57-98-EA,A_1
91-A4-E2-BA-41-E6,D_4
11-F6-6B-F9-3C-83,C_3
C0-1B-CD-E4-46-3A,D_4
A7-A6-2A-4B-61-EC,A_1
AB-07-B5-C5-79-44,A_1
03-68-6A-6A-EF-4D,D_4
14-F1-89-D6-00-3F,C_3
4E-E8-A0-F9-7F-4A,D_4
40-D9-85-F4-82-8E,D_4
93-78-CC-54-77-F9,B_2
12-2D-7A-99-A0-B4,C_3
6C-61-F7-C8-5C-81,D_4
28-2F-C2-02-8D-98,C_3
1A-51-20-7E-23-65,B_2
32-2B-B3-CE-74-C7,A_1
B2-D3-90-32-C4-CD,B_2
76-D5-33-5F-3A-5D,C_3
06-6A-5A-7F-F5-F6,B_2
ED-6E-50-0D-6C-93,A_1
C9-4B-AB-65-7C-12,C_3
05-70-C0-03-7A-91,C_3
40-F8-63-1A-22-78,A_1
92-54-26-9F-CE-71,A_1
48-A7-53-2B-D6-48,C_3
DA-D8-21-23-49-B2,C_3
27-37-13-CF-C9-3D,B_2
E6-A5-0B-29-69-72,C_3
C6-F9-B2-7F-5F-51,D_4
47-AB-3A-54-0A-F1,D_4
B3-0E-47-1E-BA-F5,D_4
B9-5A-D1-66-84-95,D_4
53-96-C9-F5-7F-FC,A_1
DF-C6-4C-A5-39-11,B_2
33-F5-0F-97-0B-C3,D_4
FE-FF-60-60-91-AA,B_2
80-04-A6-1F-1F-D5,D_4
47-0F-BC-87-24-EC,D_4
F6-04-A8-9F-12-82,C_3
E4-75-87-71-4D-30,D_4
